X1,id,host_is_superhost,host_response_rate,host_response_time,host_listings_count,host_identity_verified,accommodates,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,guests_included,bathrooms,bedrooms,beds,bed_type,amenities,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,price
7808,29519451,FALSE,100%,within an hour,1,FALSE,2,Other neighborhoods,Guesthouse,Private room,47.68177543,-122.3500012,1,1,0,1,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony""}",$20.00,2,3,TRUE,flexible,$45.00
4274,19102493,FALSE,99%,within an hour,152,FALSE,2,Downtown,Apartment,Entire home/apt,47.60771305,-122.3283018,1,1,0,1,Real Bed,"{TV,Wifi,Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$75.00,3,1125,TRUE,strict_14_with_grace_period,$230.00
548,2721575,TRUE,100%,within an hour,2,TRUE,2,Rainier Valley,Apartment,Entire home/apt,47.56102095,-122.2794453,2,1,1,1,Real Bed,"{TV,Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Lake access""}",$45.00,2,1125,TRUE,strict_14_with_grace_period,$86.00
7031,26763459,FALSE,99%,within an hour,209,FALSE,8,Cascade,House,Entire home/apt,47.63545845,-122.3414727,1,2,3,3,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""Lock on bedroom door"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove}",$159.00,1,28,TRUE,strict_14_with_grace_period,$375.00
5808,22748175,TRUE,100%,within a day,1,FALSE,10,Queen Anne,House,Entire home/apt,47.64089348,-122.367988,8,2.5,3,4,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",$150.00,2,1124,TRUE,moderate,$500.00
683,3551668,FALSE,100%,within an hour,3,FALSE,4,Capitol Hill,Apartment,Entire home/apt,47.61418122,-122.31407,4,2,2,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",$95.00,3,1125,FALSE,strict_14_with_grace_period,$195.00
5098,21264800,TRUE,100%,within an hour,1,FALSE,2,Central Area,Townhouse,Private room,47.58648636,-122.3008462,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Patio or balcony"",""Luggage dropoff allowed""}",$40.00,2,10,TRUE,moderate,$75.00
635,3312406,TRUE,100%,within an hour,1,TRUE,4,Other neighborhoods,Guest suite,Entire home/apt,47.6600561,-122.3576827,4,1,0,0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed"",""Full kitchen""}",$65.00,3,180,TRUE,moderate,$119.00
2458,12607679,FALSE,100%,within a few hours,1,TRUE,6,Other neighborhoods,House,Entire home/apt,47.6545948,-122.334363,1,2,4,6,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Children’s books and toys"",""Hot water"",""Long term stays allowed""}",$175.00,3,1125,FALSE,flexible,$395.00
3311,15508650,FALSE,100%,within an hour,2,TRUE,2,Other neighborhoods,Apartment,Entire home/apt,47.68220423,-122.355516,2,1,1,1,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Long term stays allowed""}",0,3,180,TRUE,moderate,$98.00
7456,28293622,FALSE,100%,within an hour,60,FALSE,6,Queen Anne,Apartment,Entire home/apt,47.62284288,-122.3617171,2,2,2,5,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Washer,Dryer,""Hair dryer"",Iron,Bathtub,Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""Patio or balcony"",""Host greets you"",""Paid parking on premises""}",$160.00,1,29,TRUE,super_strict_30,$334.00
1272,6716620,TRUE,100%,within an hour,5,TRUE,2,Beacon Hill,Tent,Entire home/apt,47.57743066,-122.3056945,1,0.5,1,1,Airbed,"{Wifi,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Dog(s),""Hot tub"",""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo}",0,1,1125,FALSE,flexible,$65.00
1639,8102349,TRUE,100%,within an hour,1,TRUE,2,West Seattle,Guest suite,Private room,47.57828221,-122.3932707,1,1,1,1,Real Bed,"{TV,Wifi,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Other}",$30.00,2,60,TRUE,moderate,$48.00
3908,17965006,TRUE,100%,within an hour,1,TRUE,8,Other neighborhoods,Apartment,Entire home/apt,47.67362166,-122.2998152,2,1,2,5,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Bathtub,""Window guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}",$40.00,1,1125,TRUE,strict_14_with_grace_period,$55.00
3158,14844217,FALSE,99%,within an hour,152,FALSE,2,Downtown,Apartment,Entire home/apt,47.60911929,-122.3231204,1,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$75.00,5,120,FALSE,strict_14_with_grace_period,$180.00
87,229990,FALSE,90%,within a few hours,2,FALSE,9,West Seattle,House,Entire home/apt,47.5782293,-122.4118121,6,2,2,4,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Pack ’n Play/travel crib"",""Hot water"",""Host greets you""}",$75.00,1,28,FALSE,strict_14_with_grace_period,$160.00
2683,13318575,FALSE,100%,within an hour,4,TRUE,1,Downtown,Other,Shared room,47.5995839,-122.3275429,1,1,1,1,Real Bed,"{Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",""Laptop friendly workspace""}",$10.00,1,1125,TRUE,moderate,$55.00
4415,19590951,TRUE,100%,within an hour,42,TRUE,4,Downtown,Condominium,Entire home/apt,47.61557939,-122.3487853,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Host greets you"",""Smart TV"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",$115.00,2,180,FALSE,strict_14_with_grace_period,$100.00
7753,29312304,TRUE,90%,within a day,1,FALSE,2,Queen Anne,Apartment,Private room,47.62252296,-122.3623348,1,1,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Host greets you""}",0,1,1125,FALSE,flexible,$60.00
7504,28414165,TRUE,100%,within an hour,1,FALSE,2,Beacon Hill,Townhouse,Private room,47.58601854,-122.3161929,3,1,1,1,Real Bed,"{Wifi,""Air conditioning"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Babysitter recommendations"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",""Long term stays allowed""}",$25.00,1,1125,TRUE,moderate,$89.00
415,1781723,TRUE,100%,within an hour,2,TRUE,2,Other neighborhoods,House,Private room,47.65946874,-122.3521262,2,1,1,1,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",Other}",0,1,7,FALSE,moderate,$57.00
841,4316910,TRUE,75%,within a day,2,TRUE,2,Central Area,Townhouse,Entire home/apt,47.59127371,-122.3057614,1,1,0,1,Real Bed,"{TV,Wifi,Kitchen,""Pets live on this property"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Long term stays allowed""}",$45.00,1,1125,FALSE,moderate,$68.00
3164,14873431,TRUE,100%,within an hour,1,TRUE,2,Other neighborhoods,House,Private room,47.65862909,-122.3308897,1,1,1,1,Real Bed,"{Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Garden or backyard"",""Luggage dropoff allowed""}",$10.00,1,1125,TRUE,flexible,$80.00
236,844939,FALSE,100%,within an hour,2,FALSE,4,Downtown,Condominium,Entire home/apt,47.61466447,-122.3465917,1,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""High chair"",""Children’s books and toys"",""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Disabled parking spot"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Step-free access"",""Wide entryway"",""Host greets you"",""Handheld shower head""}",$95.00,2,1125,TRUE,strict_14_with_grace_period,$132.00
3380,15776053,TRUE,100%,within an hour,1,FALSE,3,Queen Anne,Apartment,Entire home/apt,47.63607138,-122.3719077,2,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Ground floor access"",""Step-free access"",""Step-free access"",""Step-free access""}",$50.00,1,29,TRUE,strict_14_with_grace_period,$100.00
5540,22208666,FALSE,99%,within an hour,521,FALSE,3,Downtown,Apartment,Entire home/apt,47.61179544,-122.3382399,2,1,1,1,Real Bed,"{TV,Internet,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Keypad,""Private living room""}",$89.00,2,1125,TRUE,strict,$275.00
7901,29925083,TRUE,100%,within an hour,4,TRUE,4,Beacon Hill,House,Entire home/apt,47.5274413,-122.2886159,2,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Pets live on this property"",""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance""}",$15.00,2,10,TRUE,moderate,$100.00
4479,19770530,FALSE,100%,within an hour,1,FALSE,4,Other neighborhoods,Townhouse,Entire home/apt,47.66225428,-122.3518652,3,1.5,2,2,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$80.00,2,1125,TRUE,flexible,$79.00
7466,28313913,FALSE,100%,within an hour,1,FALSE,6,Other neighborhoods,Apartment,Entire home/apt,47.68547876,-122.3491991,1,1,2,2,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance""}",$50.00,2,14,TRUE,moderate,$79.00
42,67270,FALSE,100%,within a few hours,1,TRUE,2,Seward Park,House,Private room,47.56168143,-122.2721228,2,1,1,1,Real Bed,"{Wifi,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",0,2,14,FALSE,moderate,$70.00
50,116221,TRUE,100%,within an hour,1,TRUE,2,Other neighborhoods,Apartment,Entire home/apt,47.65437102,-122.3574538,1,1,1,1,Real Bed,"{Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",$120.00,30,330,TRUE,moderate,$125.00
2661,13263999,TRUE,100%,within an hour,3,FALSE,7,Central Area,Townhouse,Entire home/apt,47.60388296,-122.3081494,4,2.5,3,4,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed"",Other}",$140.00,3,1125,TRUE,strict_14_with_grace_period,$190.00
456,2011193,FALSE,100%,within an hour,3,TRUE,7,Other neighborhoods,House,Entire home/apt,47.65612702,-122.3353029,7,2,3,5,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$200.00,2,28,TRUE,strict_14_with_grace_period,$250.00
3610,16710032,TRUE,100%,within an hour,1,TRUE,6,Downtown,House,Entire home/apt,47.60392018,-122.3208586,2,1.5,3,3,Real Bed,"{Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Luggage dropoff allowed""}",$90.00,2,14,TRUE,moderate,$145.00
2136,10905975,FALSE,100%,within a few hours,57,TRUE,1,University District,House,Shared room,47.65791957,-122.3179326,1,1,1,1,Real Bed,"{Internet,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",$75.00,4,90,FALSE,strict_14_with_grace_period,$40.00
1837,9133711,TRUE,100%,within an hour,8,FALSE,12,Capitol Hill,House,Entire home/apt,47.61909772,-122.3214002,6,4,6,6,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed""}",$175.00,1,1125,FALSE,flexible,$625.00
4409,19566387,FALSE,100%,within an hour,1,TRUE,1,Northgate,Townhouse,Private room,47.69068467,-122.3422408,1,1,1,1,Real Bed,"{TV,Wifi,Kitchen,Breakfast,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",0,2,1125,TRUE,moderate,$50.00
7101,27044338,TRUE,100%,within an hour,12,FALSE,4,Other neighborhoods,House,Entire home/apt,47.67082518,-122.3251687,1,1,1,2,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Wide clearance to bed"",""Step-free access""}",$50.00,1,1125,TRUE,moderate,$73.00
1950,9587410,FALSE,100%,within an hour,1,TRUE,3,Ballard,House,Private room,47.67155243,-122.3676333,2,1,2,2,Real Bed,"{Internet,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Luggage dropoff allowed""}",$30.00,1,20,TRUE,flexible,$54.00
5033,21106834,FALSE,100%,within an hour,50,FALSE,7,Other neighborhoods,House,Entire home/apt,47.68113165,-122.3250945,7,3,3,3,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",$313.00,2,1125,TRUE,super_strict_30,$127.00
7948,30090708,FALSE,100%,within an hour,1,TRUE,2,University District,Apartment,Shared room,47.66252792,-122.3124216,1,1,1,2,Real Bed,"{Wifi,Kitchen,""Smoking allowed"",Elevator,Washer,Dryer,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",0,1,1125,TRUE,flexible,$44.00
3832,17703491,FALSE,100%,within an hour,4,FALSE,2,Downtown,Apartment,Entire home/apt,47.60452763,-122.3191893,2,1,0,1,Real Bed,"{Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water""}",$30.00,1,1125,TRUE,strict_14_with_grace_period,$50.00
651,3403638,FALSE,100%,within a few hours,57,TRUE,1,Other neighborhoods,House,Shared room,47.65094245,-122.3325889,1,3.5,1,1,Real Bed,"{Internet,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",$75.00,4,90,FALSE,strict_14_with_grace_period,$45.00
2105,10728468,TRUE,100%,within a few hours,1,TRUE,4,Central Area,Apartment,Entire home/apt,47.59852096,-122.2919332,2,1,1,3,Real Bed,"{""Cable TV"",Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",$65.00,2,1125,TRUE,strict_14_with_grace_period,$140.00
5635,22265748,FALSE,100%,within an hour,1292,FALSE,7,Downtown,Apartment,Entire home/apt,47.61661908,-122.3536846,7,2,3,4,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$109.00,1,365,TRUE,strict_14_with_grace_period,"$1,002.00"
6219,23983379,FALSE,100%,within an hour,123,FALSE,2,Other neighborhoods,House,Private room,47.66111606,-122.3229345,1,2,1,1,Real Bed,"{Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$20.00,1,21,TRUE,strict_14_with_grace_period,$40.00
2278,11641406,FALSE,97%,within a few hours,5,TRUE,4,Downtown,Hostel,Shared room,47.60835437,-122.3403095,1,8,1,8,Real Bed,"{Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""24-hour check-in"",""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$6.00,1,1125,FALSE,flexible,$40.00
